Instant,Riders,Season,Month,Hour,Holiday,Weekday,Workday,Weather,Temperature,Humidity,Wind
15538,617,4,10,14,0,0,0,1,77,.39,.4179
15539,568,4,10,15,0,0,0,1,77,.39,.4179
15540,581,4,10,16,0,0,0,1,77,.41,.2985
15541,539,4,10,17,0,0,0,1,77,.44,.194
15542,453,4,10,18,0,0,0,1,68,.6,.2537
15543,336,4,10,19,0,0,0,1,66,.64,.2239
15544,246,4,10,20,0,0,0,1,64,.73,.2239
15545,196,4,10,21,0,0,0,1,66,.73,.4478
15546,125,4,10,22,0,0,0,1,66,.73,.3881
15547,105,4,10,23,0,0,0,2,66,.68,.2836
15548,48,4,10,0,0,1,1,2,66,.73,.2537
15549,29,4,10,1,0,1,1,2,68,.64,.3881
15550,6,4,10,2,0,1,1,2,68,.64,.3582
15551,4,4,10,3,0,1,1,2,66,.73,.2537
15552,10,4,10,4,0,1,1,2,66,.68,.2239
15553,40,4,10,5,0,1,1,2,66,.73,.2836
15554,147,4,10,6,0,1,1,2,66,.73,.2985
15555,476,4,10,7,0,1,1,2,68,.68,.3284
15556,737,4,10,8,0,1,1,2,75,.64,.3881
15557,359,4,10,9,0,1,1,3,73,.69,.3881
15558,168,4,10,10,0,1,1,2,73,.73,.3881
15559,263,4,10,11,0,1,1,2,73,.73,.3881
15560,284,4,10,12,0,1,1,3,72,.78,.3284
15561,146,4,10,13,0,1,1,2,66,.88,.2239
15562,185,4,10,14,0,1,1,2,72,.78,.2836
15563,260,4,10,15,0,1,1,1,72,.78,.3284
15564,447,4,10,16,0,1,1,1,66,.64,.2985
15565,766,4,10,17,0,1,1,1,66,.64,.2537
15566,592,4,10,18,0,1,1,3,64,.77,.1343
15567,239,4,10,19,0,1,1,3,63,.83,.0896
15568,256,4,10,20,0,1,1,2,63,.72,.3881
15569,206,4,10,21,0,1,1,1,63,.59,.3284
15570,126,4,10,22,0,1,1,1,61,.59,.2836
15571,81,4,10,23,0,1,1,1,57,.63,.2239
15572,48,4,10,0,0,2,1,1,57,.63,.3881
15573,13,4,10,1,0,2,1,1,55,.67,.194
15574,3,4,10,2,0,2,1,1,55,.67,.1343
15575,2,4,10,3,0,2,1,1,54,.67,.1045
15576,7,4,10,4,0,2,1,1,54,.67,.1642
15577,52,4,10,5,0,2,1,1,54,.67,.2537
15578,172,4,10,6,0,2,1,1,54,.67,.1642
15579,525,4,10,7,0,2,1,1,54,.67,.0896
15580,835,4,10,8,0,2,1,1,55,.62,0
15581,355,4,10,9,0,2,1,1,59,.55,.2537
15582,222,4,10,10,0,2,1,1,61,.48,.2836
15583,228,4,10,11,0,2,1,1,61,.45,.4179
15584,325,4,10,12,0,2,1,2,63,.45,.3284
15585,328,4,10,13,0,2,1,1,63,.45,.2836
15586,308,4,10,14,0,2,1,1,64,.39,.2537
15587,346,4,10,15,0,2,1,1,64,.41,.3284
15588,446,4,10,16,0,2,1,1,64,.39,.2836
15589,943,4,10,17,0,2,1,1,63,.39,.194
15590,838,4,10,18,0,2,1,1,61,.42,.1642
15591,531,4,10,19,0,2,1,1,59,.48,0
15592,432,4,10,20,0,2,1,1,57,.55,0
15593,195,4,10,21,0,2,1,1,57,.63,0
15594,181,4,10,22,0,2,1,1,52,.71,.0896
15595,199,4,10,23,0,2,1,1,52,.71,0
15596,49,4,10,0,0,3,1,1,50,.76,0
15597,17,4,10,1,0,3,1,1,50,.76,0
15598,16,4,10,2,0,3,1,1,50,.76,0
15599,7,4,10,3,0,3,1,1,48,.87,0
15600,4,4,10,4,0,3,1,1,46,.81,.0896
15601,41,4,10,5,0,3,1,2,48,.81,0
15602,178,4,10,6,0,3,1,1,50,.82,0
15603,464,4,10,7,0,3,1,1,46,.81,.1045
15604,817,4,10,8,0,3,1,2,52,.76,0
15605,382,4,10,9,0,3,1,2,54,.77,0
15606,228,4,10,10,0,3,1,2,57,.67,0
15607,234,4,10,11,0,3,1,2,61,.51,.0896
15608,332,4,10,12,0,3,1,2,63,.48,.1642
15609,310,4,10,13,0,3,1,2,64,.49,.1343
15610,270,4,10,14,0,3,1,2,66,.43,.1642
15611,301,4,10,15,0,3,1,2,68,.43,.2239
15612,466,4,10,16,0,3,1,1,66,.52,.194
15613,888,4,10,17,0,3,1,1,64,.56,.1045
15614,884,4,10,18,0,3,1,1,63,.59,.1642
15615,516,4,10,19,0,3,1,1,61,.72,.194
15616,414,4,10,20,0,3,1,1,61,.72,.1343
15617,329,4,10,21,0,3,1,1,57,.82,.194
15618,215,4,10,22,0,3,1,1,57,.88,.2537
15619,99,4,10,23,0,3,1,1,57,.88,.2239
15620,57,4,10,0,0,4,1,1,57,.88,.194
15621,14,4,10,1,0,4,1,1,57,.82,.2239
15622,14,4,10,2,0,4,1,1,57,.82,.194
15623,5,4,10,3,0,4,1,1,55,.88,.2239
15624,5,4,10,4,0,4,1,1,55,.88,.2239
15625,42,4,10,5,0,4,1,1,55,.82,.2239
15626,153,4,10,6,0,4,1,1,55,.88,.2985
15627,508,4,10,7,0,4,1,1,55,.88,.2537
15628,834,4,10,8,0,4,1,1,57,.82,.2537
15629,387,4,10,9,0,4,1,2,61,.77,.1642
15630,218,4,10,10,0,4,1,2,63,.68,.2239
15631,268,4,10,11,0,4,1,2,66,.56,.2239
15632,377,4,10,12,0,4,1,2,77,.53,.2537
15633,332,4,10,13,0,4,1,1,77,.53,.3582
15634,285,4,10,14,0,4,1,2,77,.5,.2985
15635,353,4,10,15,0,4,1,2,75,.6,.194
15636,450,4,10,16,0,4,1,1,77,.56,.2836
15637,890,4,10,17,0,4,1,2,68,.64,.3284
15638,788,4,10,18,0,4,1,2,66,.64,.3284
15639,513,4,10,19,0,4,1,2,66,.68,.2985
15640,387,4,10,20,0,4,1,2,66,.68,.2537
15641,283,4,10,21,0,4,1,2,64,.77,.194
15642,229,4,10,22,0,4,1,2,64,.83,.194
15643,117,4,10,23,0,4,1,2,64,.83,0
15644,56,4,10,0,0,5,1,2,66,.83,.1045
15645,16,4,10,1,0,5,1,3,64,.88,0
15646,10,4,10,2,0,5,1,2,64,.88,0
15647,5,4,10,3,0,5,1,2,66,.83,0
15648,6,4,10,4,0,5,1,2,66,.83,0
15649,36,4,10,5,0,5,1,2,64,.88,0
15650,131,4,10,6,0,5,1,3,64,.94,.1642
15651,154,4,10,7,0,5,1,3,64,.94,0
15652,467,4,10,8,0,5,1,2,64,.94,.1045
15653,389,4,10,9,0,5,1,2,64,.94,.1045
15654,224,4,10,10,0,5,1,2,68,.88,.194
15655,252,4,10,11,0,5,1,1,70,.83,.194
15656,332,4,10,12,0,5,1,1,75,.69,.2239
15657,375,4,10,13,0,5,1,1,73,.73,.2239
15658,365,4,10,14,0,5,1,1,77,.61,.2537
15659,395,4,10,15,0,5,1,1,75,.65,.2985
15660,565,4,10,16,0,5,1,3,75,.69,.3582
15661,425,4,10,17,0,5,1,3,75,.69,.3582
15662,233,4,10,18,0,5,1,1,66,.83,.1045
15663,232,4,10,19,0,5,1,1,64,.88,.1642
15664,229,4,10,20,0,5,1,1,63,.77,.194
15665,206,4,10,21,0,5,1,1,61,.77,0
15666,190,4,10,22,0,5,1,1,61,.77,.0896
15667,131,4,10,23,0,5,1,1,57,.88,.1045
15668,123,4,10,0,0,6,0,1,57,.82,.1343
15669,95,4,10,1,0,6,0,1,57,.72,.1343
15670,78,4,10,2,0,6,0,1,55,.77,.1045
15671,29,4,10,3,0,6,0,1,54,.77,.1343
15672,18,4,10,4,0,6,0,1,55,.72,0
15673,13,4,10,5,0,6,0,1,52,.82,0
15674,31,4,10,6,0,6,0,1,54,.71,0
15675,65,4,10,7,0,6,0,1,52,.82,0
15676,193,4,10,8,0,6,0,1,57,.67,.1343
15677,363,4,10,9,0,6,0,1,61,.59,.1343
15678,423,4,10,10,0,6,0,1,63,.52,.1343
15679,612,4,10,11,0,6,0,1,64,.52,.2239
15680,703,4,10,12,0,6,0,1,66,.46,.1045
15681,714,4,10,13,0,6,0,1,66,.43,.1642
15682,711,4,10,14,0,6,0,1,66,.4,0
15683,711,4,10,15,0,6,0,1,66,.43,0
15684,691,4,10,16,0,6,0,1,64,.42,.2836
15685,731,4,10,17,0,6,0,1,64,.37,.2239
15686,521,4,10,18,0,6,0,1,63,.39,.2239
15687,345,4,10,19,0,6,0,1,61,.45,.1343
15688,259,4,10,20,0,6,0,1,61,.39,.2239
15689,296,4,10,21,0,6,0,1,57,.47,.2239
15690,202,4,10,22,0,6,0,1,55,.51,.1045
15691,163,4,10,23,0,6,0,1,54,.58,0
15692,154,4,10,0,0,0,0,1,55,.54,.1642
15693,117,4,10,1,0,0,0,1,54,.58,.2239
15694,132,4,10,2,0,0,0,1,52,.62,.1642
15695,41,4,10,3,0,0,0,1,50,.66,.0896
15696,21,4,10,4,0,0,0,1,45,.71,.1642
15697,10,4,10,5,0,0,0,1,50,.66,.0896
15698,26,4,10,6,0,0,0,1,52,.62,0
15699,56,4,10,7,0,0,0,1,52,.62,0
15700,143,4,10,8,0,0,0,1,54,.67,0
15701,269,4,10,9,0,0,0,1,57,.55,.1642
15702,443,4,10,10,0,0,0,1,61,.48,.2985
15703,547,4,10,11,0,0,0,1,63,.44,.3284
15704,675,4,10,12,0,0,0,1,64,.39,.3284
15705,626,4,10,13,0,0,0,1,66,.37,.2537
15706,640,4,10,14,0,0,0,1,66,.35,.194
15707,623,4,10,15,0,0,0,1,66,.35,.3284
15708,591,4,10,16,0,0,0,1,64,.37,.2239
15709,491,4,10,17,0,0,0,1,63,.39,.2537
15710,413,4,10,18,0,0,0,1,63,.39,.194
15711,266,4,10,19,0,0,0,1,61,.42,.1642
15712,195,4,10,20,0,0,0,1,59,.44,.194
15713,166,4,10,21,0,0,0,1,54,.54,.1642
15714,113,4,10,22,0,0,0,1,54,.54,0
15715,66,4,10,23,0,0,0,1,55,.54,0
15716,31,4,10,0,0,1,1,1,52,.62,0
15717,11,4,10,1,0,1,1,1,52,.71,0
15718,5,4,10,2,0,1,1,1,50,.71,0
15719,6,4,10,3,0,1,1,1,52,.62,0
15720,7,4,10,4,0,1,1,1,50,.66,0
15721,46,4,10,5,0,1,1,1,50,.76,.0896
15722,144,4,10,6,0,1,1,1,46,.76,.0896
15723,452,4,10,7,0,1,1,1,50,.66,.0896
15724,728,4,10,8,0,1,1,1,55,.67,0
15725,360,4,10,9,0,1,1,1,57,.63,.0896
15726,212,4,10,10,0,1,1,1,61,.55,0
15727,211,4,10,11,0,1,1,1,66,.37,.1642
15728,283,4,10,12,0,1,1,1,68,.35,0
15729,315,4,10,13,0,1,1,1,77,.29,.1642
15730,282,4,10,14,0,1,1,1,75,.27,.194
15731,296,4,10,15,0,1,1,1,77,.29,.1642
15732,524,4,10,16,0,1,1,1,77,.33,.1642
15733,922,4,10,17,0,1,1,1,77,.33,.1045
15734,786,4,10,18,0,1,1,1,64,.64,.1045
15735,514,4,10,19,0,1,1,1,63,.52,.1045
15736,403,4,10,20,0,1,1,1,61,.59,.1045
15737,174,4,10,21,0,1,1,1,59,.67,.0896
15738,183,4,10,22,0,1,1,1,57,.82,.1343
15739,163,4,10,23,0,1,1,1,57,.82,.1045
15740,37,4,10,0,0,2,1,1,57,.88,.1642
15741,17,4,10,1,0,2,1,1,57,.77,.1642
15742,7,4,10,2,0,2,1,1,55,.88,.1343
15743,1,4,10,3,0,2,1,1,55,.77,.1343
15744,7,4,10,4,0,2,1,1,54,.77,.1045
15745,50,4,10,5,0,2,1,1,55,.77,.0896
15746,158,4,10,6,0,2,1,1,52,.82,.0896
15747,531,4,10,7,0,2,1,2,55,.77,.1045
15748,761,4,10,8,0,2,1,2,57,.72,.0896
15749,334,4,10,9,0,2,1,2,61,.72,.1045
15750,221,4,10,10,0,2,1,1,64,.6,0
15751,253,4,10,11,0,2,1,1,77,.53,0
15752,378,4,10,12,0,2,1,2,77,.46,.0896
15753,303,4,10,13,0,2,1,2,77,.44,0
15754,296,4,10,14,0,2,1,1,79,.41,.1642
15755,346,4,10,15,0,2,1,1,79,.41,.2239
15756,541,4,10,16,0,2,1,1,79,.44,.0896
15757,938,4,10,17,0,2,1,1,79,.41,0
15758,826,4,10,18,0,2,1,1,77,.53,.0896
15759,482,4,10,19,0,2,1,1,77,.57,.0896
15760,379,4,10,20,0,2,1,1,68,.64,.1343
15761,295,4,10,21,0,2,1,1,66,.68,0
15762,194,4,10,22,0,2,1,1,66,.68,.1045
15763,111,4,10,23,0,2,1,1,64,.73,.1045
15764,46,4,10,0,0,3,1,1,64,.73,.0896
15765,27,4,10,1,0,3,1,1,64,.68,0
15766,6,4,10,2,0,3,1,1,64,.68,0
15767,4,4,10,3,0,3,1,1,61,.77,.0896
15768,6,4,10,4,0,3,1,1,61,.77,.0896
15769,53,4,10,5,0,3,1,1,61,.82,0
15770,173,4,10,6,0,3,1,1,59,.82,.1045
15771,526,4,10,7,0,3,1,1,61,.88,.0896
15772,801,4,10,8,0,3,1,2,63,.83,.1045
15773,373,4,10,9,0,3,1,2,63,.77,.0896
15774,171,4,10,10,0,3,1,2,64,.73,0
15775,236,4,10,11,0,3,1,1,68,.64,0
15776,316,4,10,12,0,3,1,1,75,.61,.0896
15777,306,4,10,13,0,3,1,1,77,.54,0
15778,301,4,10,14,0,3,1,1,81,.3,.2537
15779,308,4,10,15,0,3,1,1,79,.39,.1045
15780,532,4,10,16,0,3,1,1,81,.33,.1343
15781,963,4,10,17,0,3,1,1,77,.47,0
15782,858,4,10,18,0,3,1,1,77,.44,0
15783,572,4,10,19,0,3,1,2,77,.53,.0896
15784,441,4,10,20,0,3,1,2,75,.61,.0896
15785,313,4,10,21,0,3,1,2,75,.61,.1045
15786,238,4,10,22,0,3,1,2,75,.64,.1343
15787,123,4,10,23,0,3,1,2,68,.68,.0896
15788,76,4,10,0,0,4,1,2,75,.64,.1045
15789,28,4,10,1,0,4,1,1,68,.68,0
15790,18,4,10,2,0,4,1,1,64,.77,0
15791,8,4,10,3,0,4,1,2,63,.88,.1343
15792,5,4,10,4,0,4,1,2,63,.88,.1045
15793,55,4,10,5,0,4,1,2,63,.88,.1642
15794,171,4,10,6,0,4,1,2,63,.88,.194
15795,495,4,10,7,0,4,1,2,63,.88,.194
15796,779,4,10,8,0,4,1,2,63,.83,.1642
15797,343,4,10,9,0,4,1,2,63,.83,.194
15798,225,4,10,10,0,4,1,2,64,.83,.1343
15799,238,4,10,11,0,4,1,2,64,.83,.1045
15800,319,4,10,12,0,4,1,2,66,.78,.1045
15801,313,4,10,13,0,4,1,2,66,.78,0
15802,285,4,10,14,0,4,1,1,73,.73,.1343
15803,305,4,10,15,0,4,1,1,75,.65,.1343
15804,499,4,10,16,0,4,1,1,73,.69,.1642
15805,886,4,10,17,0,4,1,1,73,.69,.1642
15806,809,4,10,18,0,4,1,1,66,.83,.1045
15807,542,4,10,19,0,4,1,1,64,.83,.194
15808,347,4,10,20,0,4,1,2,63,.88,.1343
15809,271,4,10,21,0,4,1,2,63,.88,.1343
15810,207,4,10,22,0,4,1,2,64,.83,.0896
15811,135,4,10,23,0,4,1,2,64,.83,.1343
15812,71,4,10,0,0,5,1,2,64,.77,0
15813,36,4,10,1,0,5,1,2,63,.88,.0896
15814,19,4,10,2,0,5,1,2,63,.88,.1045
15815,13,4,10,3,0,5,1,2,63,.88,.1642
15816,5,4,10,4,0,5,1,2,63,.88,.1642
15817,50,4,10,5,0,5,1,2,63,.88,.1045
15818,144,4,10,6,0,5,1,2,63,.88,.0896
15819,421,4,10,7,0,5,1,2,63,.88,.1045
15820,734,4,10,8,0,5,1,2,64,.88,.1343
15821,403,4,10,9,0,5,1,2,64,.88,.1343
15822,197,4,10,10,0,5,1,2,64,.88,.1045
15823,290,4,10,11,0,5,1,2,66,.78,.1642
15824,392,4,10,12,0,5,1,2,68,.73,.194
15825,337,4,10,13,0,5,1,2,68,.68,.1343
15826,351,4,10,14,0,5,1,2,75,.64,.1343
15827,448,4,10,15,0,5,1,2,75,.61,.1045
15828,582,4,10,16,0,5,1,2,68,.73,.1642
15829,817,4,10,17,0,5,1,2,66,.76,.194
15830,665,4,10,18,0,5,1,2,66,.78,.1343
15831,471,4,10,19,0,5,1,2,64,.83,.1642
15832,311,4,10,20,0,5,1,2,64,.83,.1642
15833,292,4,10,21,0,5,1,2,64,.77,.1343
15834,217,4,10,22,0,5,1,2,63,.83,.1343
15835,178,4,10,23,0,5,1,1,63,.83,.1642
15836,142,4,10,0,0,6,0,1,61,.88,.1343
15837,146,4,10,1,0,6,0,2,61,.88,.1343
15838,90,4,10,2,0,6,0,2,61,.88,.194
15839,26,4,10,3,0,6,0,1,61,.88,.1642
15840,13,4,10,4,0,6,0,2,61,.88,.1642
15841,9,4,10,5,0,6,0,2,61,.82,.194
15842,31,4,10,6,0,6,0,2,61,.82,.194
15843,86,4,10,7,0,6,0,1,59,.83,.194
15844,213,4,10,8,0,6,0,1,61,.77,.2537
15845,328,4,10,9,0,6,0,1,61,.77,.2537
15846,479,4,10,10,0,6,0,1,64,.73,.2836
15847,585,4,10,11,0,6,0,1,66,.64,.2836
15848,668,4,10,12,0,6,0,1,77,.53,.2537
15849,760,4,10,13,0,6,0,1,77,.43,.2537
15850,750,4,10,14,0,6,0,1,77,.46,.2537
15851,711,4,10,15,0,6,0,2,66,.6,.2836
15852,612,4,10,16,0,6,0,2,66,.64,.2836
15853,618,4,10,17,0,6,0,2,66,.64,.2836
15854,456,4,10,18,0,6,0,2,66,.64,.2836
15855,300,4,10,19,0,6,0,2,63,.72,.2239
15856,296,4,10,20,0,6,0,2,63,.72,.2239
15857,209,4,10,21,0,6,0,2,63,.72,.2239
15858,157,4,10,22,0,6,0,2,63,.72,.2537
15859,167,4,10,23,0,6,0,2,63,.68,.3881
15860,117,4,10,0,0,0,0,3,63,.68,.2985
15861,133,4,10,1,0,0,0,2,61,.72,.2836
15862,116,4,10,2,0,0,0,2,61,.68,.2985
15863,79,4,10,3,0,0,0,2,61,.63,.3284
15864,20,4,10,4,0,0,0,2,61,.63,.3582
15865,28,4,10,5,0,0,0,2,61,.63,.2985
15866,39,4,10,6,0,0,0,2,61,.59,.3284
15867,65,4,10,7,0,0,0,2,61,.59,.2985
15868,173,4,10,8,0,0,0,2,61,.59,.5522
15869,330,4,10,9,0,0,0,2,61,.55,.4179
15870,434,4,10,10,0,0,0,2,59,.51,.4179
15871,462,4,10,11,0,0,0,2,61,.51,.3881
15872,491,4,10,12,0,0,0,2,59,.59,.4925
15873,391,4,10,13,0,0,0,2,59,.59,.4179
15874,402,4,10,14,0,0,0,2,61,.59,.4478
15875,301,4,10,15,0,0,0,2,61,.63,.4925
15876,293,4,10,16,0,0,0,3,59,.67,.4627
15877,225,4,10,17,0,0,0,3,57,.77,.5224
15878,154,4,10,18,0,0,0,3,54,.94,.4925
15879,54,4,10,19,0,0,0,3,54,.94,.3582
15880,55,4,10,20,0,0,0,3,54,.94,.4627
15881,46,4,10,21,0,0,0,3,55,.88,.4179
15882,37,4,10,22,0,0,0,3,55,.88,.3582
15883,14,4,10,23,0,0,0,3,54,.94,.3582
15884,22,4,10,0,0,1,1,3,55,.88,.3582
15885,116,4,10,13,0,2,1,3,36,.81,.3582
15886,126,4,10,14,0,2,1,3,36,.81,.3582
15887,124,4,10,15,0,2,1,3,37,.87,.2537
15888,98,4,10,16,0,2,1,3,37,.87,.2537
15889,124,4,10,17,0,2,1,3,37,.87,.2239
15890,143,4,10,18,0,2,1,3,39,.87,.1343
15891,115,4,10,19,0,2,1,2,61,.68,.194
15892,81,4,10,20,0,2,1,2,37,.81,.194
15893,64,4,10,21,0,2,1,2,41,.87,.1045
15894,66,4,10,22,0,2,1,1,39,.81,.1343
15895,39,4,10,23,0,2,1,1,39,.81,.1343
15896,16,4,10,0,0,3,1,2,41,.81,.1045
15897,8,4,10,1,0,3,1,2,41,.81,.0896
15898,7,4,10,2,0,3,1,2,39,.81,.1343
15899,3,4,10,3,0,3,1,2,41,.81,.1045
15900,5,4,10,4,0,3,1,2,37,.87,.194
15901,24,4,10,5,0,3,1,2,39,.81,.1343
15902,116,4,10,6,0,3,1,1,39,.81,.1642
15903,337,4,10,7,0,3,1,2,39,.87,.1343
15904,621,4,10,8,0,3,1,1,43,.81,.1343
15905,297,4,10,9,0,3,1,1,43,.76,.1343
15906,168,4,10,10,0,3,1,1,43,.71,.2836
15907,189,4,10,11,0,3,1,2,45,.66,.2239
15908,241,4,10,12,0,3,1,1,52,.58,.194
15909,213,4,10,13,0,3,1,1,54,.5,.2239
15910,224,4,10,14,0,3,1,2,54,.5,.2239
15911,230,4,10,15,0,3,1,1,54,.54,.1642
15912,424,4,10,16,0,3,1,2,54,.54,.2239
15913,723,4,10,17,0,3,1,2,52,.58,.1642
15914,584,4,10,18,0,3,1,2,52,.58,.1642
15915,410,4,10,19,0,3,1,2,52,.5,.194
15916,268,4,10,20,0,3,1,2,52,.5,.194
15917,192,4,10,21,0,3,1,2,52,.5,.194
15918,165,4,10,22,0,3,1,1,45,.57,.1343
15919,101,4,10,23,0,3,1,1,46,.57,.0896
15920,60,4,11,0,0,4,1,1,46,.57,.0896
15921,30,4,11,1,0,4,1,1,41,.75,.1045
15922,20,4,11,2,0,4,1,1,43,.66,.1343
15923,15,4,11,3,0,4,1,1,43,.61,.1343
15924,10,4,11,4,0,4,1,2,45,.66,.1045
15925,40,4,11,5,0,4,1,1,43,.66,.1343
15926,148,4,11,6,0,4,1,1,43,.61,.1642
15927,420,4,11,7,0,4,1,2,45,.57,.1642
15928,680,4,11,8,0,4,1,2,48,.56,.1045
15929,331,4,11,9,0,4,1,3,46,.57,.1045
15930,146,4,11,10,0,4,1,3,45,.62,.194
15931,170,4,11,11,0,4,1,3,45,.62,.194
15932,221,4,11,12,0,4,1,3,50,.62,.1642
15933,248,4,11,13,0,4,1,2,52,.58,.1642
15934,185,4,11,14,0,4,1,2,52,.5,.2239
15935,214,4,11,15,0,4,1,2,52,.54,.1642
15936,344,4,11,16,0,4,1,2,52,.54,.1642
15937,689,4,11,17,0,4,1,3,52,.5,.2239
15938,678,4,11,18,0,4,1,2,52,.5,.1642
15939,452,4,11,19,0,4,1,2,52,.5,.1642
15940,296,4,11,20,0,4,1,2,50,.54,.2537
15941,267,4,11,21,0,4,1,2,50,.54,.1343
15942,202,4,11,22,0,4,1,1,45,.57,.1642
15943,120,4,11,23,0,4,1,1,43,.57,.1642
15944,50,4,11,0,0,5,1,1,43,.57,.1642
15945,24,4,11,1,0,5,1,1,41,.66,.1642
15946,10,4,11,2,0,5,1,1,41,.66,.1642
15947,3,4,11,3,0,5,1,1,39,.7,.1642
15948,7,4,11,4,0,5,1,1,41,.7,.1045
15949,26,4,11,5,0,5,1,2,41,.66,.1642
15950,122,4,11,6,0,5,1,1,39,.7,.1642
15951,357,4,11,7,0,5,1,2,39,.7,.1343
15952,687,4,11,8,0,5,1,1,43,.57,.1045
15953,382,4,11,9,0,5,1,1,45,.53,.1045
15954,204,4,11,10,0,5,1,1,50,.46,.2985
15955,221,4,11,11,0,5,1,1,54,.41,.4179
15956,292,4,11,12,0,5,1,1,54,.41,.3582
15957,294,4,11,13,0,5,1,1,52,.43,.3582
15958,262,4,11,14,0,5,1,2,52,.4,.4925
15959,306,4,11,15,0,5,1,2,52,.4,.4179
15960,421,4,11,16,0,5,1,1,50,.4,.3284
15961,638,4,11,17,0,5,1,1,50,.4,.3284
15962,522,4,11,18,0,5,1,2,50,.43,.3284
15963,374,4,11,19,0,5,1,2,50,.43,.2985
15964,221,4,11,20,0,5,1,2,43,.46,.4179
15965,156,4,11,21,0,5,1,2,43,.46,.3582
15966,149,4,11,22,0,5,1,1,43,.46,.2537
15967,119,4,11,23,0,5,1,1,39,.53,.2985
15968,108,4,11,0,0,6,0,1,43,.53,.1642
15969,89,4,11,1,0,6,0,2,39,.49,.3284
15970,46,4,11,2,0,6,0,2,41,.49,.2537
15971,28,4,11,3,0,6,0,2,41,.49,.2537
15972,16,4,11,4,0,6,0,2,39,.49,.2985
15973,9,4,11,5,0,6,0,2,39,.49,.2537
15974,21,4,11,6,0,6,0,2,41,.49,.194
15975,59,4,11,7,0,6,0,2,39,.49,.2537
15976,142,4,11,8,0,6,0,2,39,.46,.2985
15977,219,4,11,9,0,6,0,2,39,.49,.2985
15978,328,4,11,10,0,6,0,1,43,.46,.3881
15979,340,4,11,11,0,6,0,2,43,.46,.3881
15980,394,4,11,12,0,6,0,2,41,.46,.4627
15981,449,4,11,13,0,6,0,2,43,.46,.3582
15982,455,4,11,14,0,6,0,2,43,.5,.3284
15983,448,4,11,15,0,6,0,2,41,.46,.4478
15984,400,4,11,16,0,6,0,2,43,.46,.3284
15985,410,4,11,17,0,6,0,2,43,.46,.2985
15986,297,4,11,18,0,6,0,2,43,.46,.2836
15987,239,4,11,19,0,6,0,1,45,.5,.1642
15988,181,4,11,20,0,6,0,1,43,.53,.1343
15989,166,4,11,21,0,6,0,1,45,.53,.1045
15990,146,4,11,22,0,6,0,1,43,.57,.1045
15991,148,4,11,23,0,6,0,1,43,.57,.1045
15992,102,4,11,0,0,0,0,1,41,.61,.1045
15993,165,4,11,1,0,0,0,1,37,.81,.0896
15994,37,4,11,2,0,0,0,1,43,.65,0
15995,11,4,11,3,0,0,0,1,37,.61,.1045
15996,9,4,11,4,0,0,0,1,36,.65,.1343
15997,5,4,11,5,0,0,0,1,36,.65,.1045
15998,16,4,11,6,0,0,0,1,37,.61,.1343
15999,50,4,11,7,0,0,0,1,36,.65,.1045
16000,149,4,11,8,0,0,0,1,39,.56,.1343
16001,217,4,11,9,0,0,0,1,43,.53,0
16002,360,4,11,10,0,0,0,1,43,.49,.194
16003,445,4,11,11,0,0,0,1,50,.46,.2239
16004,504,4,11,12,0,0,0,1,50,.46,.2239
16005,493,4,11,13,0,0,0,1,52,.43,.2239
16006,509,4,11,14,0,0,0,1,52,.4,.194
16007,449,4,11,15,0,0,0,1,52,.4,.2239
16008,435,4,11,16,0,0,0,1,52,.4,.3284
16009,327,4,11,17,0,0,0,1,45,.43,.194
16010,237,4,11,18,0,0,0,1,45,.43,.2239
16011,227,4,11,19,0,0,0,1,43,.43,.2537
16012,141,4,11,20,0,0,0,1,37,.53,.3582
16013,87,4,11,21,0,0,0,1,36,.52,.2985
16014,79,4,11,22,0,0,0,1,37,.52,.2836
16015,53,4,11,23,0,0,0,2,39,.56,.1642
16016,23,4,11,0,0,1,1,2,37,.56,.194
16017,8,4,11,1,0,1,1,2,39,.56,.1642
16018,6,4,11,2,0,1,1,2,39,.56,.1642
16019,4,4,11,3,0,1,1,2,37,.56,.2239
16020,16,4,11,4,0,1,1,2,37,.52,.2537
16021,39,4,11,5,0,1,1,2,36,.52,.3284
16022,139,4,11,6,0,1,1,2,37,.49,.2836
16023,461,4,11,7,0,1,1,2,37,.49,.2537
16024,648,4,11,8,0,1,1,2,37,.49,.2239
16025,257,4,11,9,0,1,1,2,37,.52,.2836
16026,142,4,11,10,0,1,1,1,39,.49,.2836
16027,150,4,11,11,0,1,1,1,41,.46,.2239
16028,244,4,11,12,0,1,1,1,43,.43,.3284
16029,222,4,11,13,0,1,1,1,43,.4,.2537
16030,196,4,11,14,0,1,1,1,50,.4,.1642
16031,231,4,11,15,0,1,1,1,50,.4,.2836
16032,360,4,11,16,0,1,1,1,43,.43,.2836
16033,638,4,11,17,0,1,1,1,41,.46,.2239
16034,542,4,11,18,0,1,1,1,41,.46,.2239
16035,372,4,11,19,0,1,1,1,41,.49,.1642
16036,241,4,11,20,0,1,1,1,39,.49,.2537
16037,152,4,11,21,0,1,1,1,37,.52,.2836
16038,115,4,11,22,0,1,1,1,36,.56,.194
16039,53,4,11,23,0,1,1,1,36,.6,.1343
16040,19,4,11,0,0,2,1,1,34,.6,.1045
16041,8,4,11,1,0,2,1,1,32,.6,.1642
